name;round;trial;ArmPos;BodyPos;DOF;ballistic;timestamp;event;TriggerValue;ControllerPos.X;ControllerPos.Y;ControllerPos.Z;ControllerRot.X;ControllerRot.Y;ControllerRot.Z;TargetID;TargetPos.X;TargetPos.Y;TargetPos.Z;PointerPos.X;PointerPos.Y
Marco;4;6;angelegt;sitzend;3;False;1547636271470;None;0.007843138;0;1;0;347.2306;353.7211;17.70319;1;-0.935;2.78;8;-0.87968;2.822862;
Marco;4;6;angelegt;sitzend;3;False;1547636271479;None;0.007843138;0;1;0;347.2711;353.6875;17.72155;1;-0.935;2.78;8;-0.884423;2.817;
Marco;4;6;angelegt;sitzend;3;False;1547636271490;None;0.01176471;0;1;0;347.3114;353.6971;17.71762;1;-0.935;2.78;8;-0.8830735;2.811024;
Marco;4;6;angelegt;sitzend;3;False;1547636271501;None;0.007843138;0;1;0;347.3551;353.69;17.73473;1;-0.935;2.78;8;-0.8840708;2.804602;
Marco;4;6;angelegt;sitzend;3;False;1547636271512;None;0.01176471;0;1;0;347.3916;353.6978;17.74224;1;-0.935;2.78;8;-0.8829629;2.799204;
Marco;4;6;angelegt;sitzend;3;False;1547636271524;None;0.007843138;0;1;0;347.3961;353.7148;17.69897;1;-0.935;2.78;8;-0.8805667;2.79848;
Marco;4;6;angelegt;sitzend;3;False;1547636271534;None;0.01176471;0;1;0;347.4022;353.7152;17.67651;1;-0.935;2.78;8;-0.880506;2.797581;
Marco;4;6;angelegt;sitzend;3;False;1547636271547;None;0.01176471;0;1;0;347.4276;353.6965;17.65812;1;-0.935;2.78;8;-0.8831467;2.7939;
Marco;4;6;angelegt;sitzend;3;False;1547636271558;None;0.01176471;0;1;0;347.4494;353.6667;17.63675;1;-0.935;2.78;8;-0.8873672;2.790789;
Marco;4;6;angelegt;sitzend;3;False;1547636271568;None;0.01176471;0;1;0;347.513;353.6009;17.64917;1;-0.935;2.78;8;-0.8966603;2.781642;
Marco;4;6;angelegt;sitzend;3;False;1547636271579;None;0.01176471;0;1;0;347.5628;353.5812;17.62431;1;-0.935;2.78;8;-0.8994415;2.774379;
Marco;4;6;angelegt;sitzend;3;False;1547636271591;None;0.01176471;0;1;0;347.5754;353.5775;17.60725;1;-0.935;2.78;8;-0.8999584;2.772539;
Marco;4;6;angelegt;sitzend;3;False;1547636271601;None;0.01176471;0;1;0;347.5678;353.581;17.62307;1;-0.935;2.78;8;-0.8994633;2.773639;
Marco;4;6;angelegt;sitzend;3;False;1547636271613;None;0.01176471;0;1;0;347.5553;353.5685;17.64317;1;-0.935;2.78;8;-0.9012349;2.775525;
Marco;4;6;angelegt;sitzend;3;False;1547636271624;None;0.01176471;0;1;0;347.5746;353.536;17.62885;1;-0.935;2.78;8;-0.9058256;2.772808;
Marco;4;6;angelegt;sitzend;3;False;1547636271635;None;0.01176471;0;1;0;347.5898;353.4998;17.60578;1;-0.935;2.78;8;-0.9109419;2.770696;
Marco;4;6;angelegt;sitzend;3;False;1547636271647;None;0.01176471;0;1;0;347.6159;353.4769;17.55303;1;-0.935;2.78;8;-0.9141818;2.766933;
Marco;4;6;angelegt;sitzend;3;False;1547636271657;None;0.01176471;0;1;0;347.6227;353.4914;17.52412;1;-0.935;2.78;8;-0.9121265;2.765877;
Marco;4;6;angelegt;sitzend;3;False;1547636271668;None;0.01176471;0;1;0;347.599;353.5186;17.54639;1;-0.935;2.78;8;-0.9082832;2.769266;
Marco;4;6;angelegt;sitzend;3;False;1547636271680;None;0.01176471;0;1;0;347.5903;353.526;17.56582;1;-0.935;2.78;8;-0.9072347;2.770517;
Marco;4;6;angelegt;sitzend;3;False;1547636271691;None;0.01176471;0;1;0;347.5827;353.5141;17.57537;1;-0.935;2.78;8;-0.9089174;2.771687;
Marco;4;6;angelegt;sitzend;3;False;1547636271702;None;0.01176471;0;1;0;347.5685;353.4966;17.59894;1;-0.935;2.78;8;-0.911393;2.773836;
Marco;4;6;angelegt;sitzend;3;False;1547636271713;None;0.01176471;0;1;0;347.5704;353.486;17.60567;1;-0.935;2.78;8;-0.9128946;2.7736;
Marco;4;6;angelegt;sitzend;3;False;1547636271724;None;0.01176471;0;1;0;347.5704;353.4657;17.59844;1;-0.935;2.78;8;-0.9157661;2.773672;
Marco;4;6;angelegt;sitzend;3;False;1547636271735;None;0.01176471;0;1;0;347.5583;353.4479;17.5804;1;-0.935;2.78;8;-0.9182817;2.775518;
Marco;4;6;angelegt;sitzend;3;False;1547636271746;None;0.01176471;0;1;0;347.5828;353.4442;17.58405;1;-0.935;2.78;8;-0.9188093;2.771923;
Marco;4;6;angelegt;sitzend;3;False;1547636271764;None;0.01176471;0;1;0;347.5867;353.4557;17.59575;1;-0.935;2.78;8;-0.9171761;2.7713;
Marco;4;6;angelegt;sitzend;3;False;1547636271768;None;0.01176471;0;1;0;347.5795;353.4522;17.58544;1;-0.935;2.78;8;-0.9176692;2.772377;
Marco;4;6;angelegt;sitzend;3;False;1547636271780;None;0.01176471;0;1;0;347.5863;353.4529;17.56297;1;-0.935;2.78;8;-0.9175699;2.771374;
Marco;4;6;angelegt;sitzend;3;False;1547636271792;None;0.01176471;0;1;0;347.6006;353.4602;17.55488;1;-0.935;2.78;8;-0.9165412;2.769231;
Marco;4;6;angelegt;sitzend;3;False;1547636271801;None;0.01176471;0;1;0;347.615;353.4773;17.56168;1;-0.935;2.78;8;-0.91412;2.767057;
Marco;4;6;angelegt;sitzend;3;False;1547636271813;None;0.01176471;0;1;0;347.6514;353.477;17.55339;1;-0.935;2.78;8;-0.9141728;2.761705;
Marco;4;6;angelegt;sitzend;3;False;1547636271824;None;0.01176471;0;1;0;347.6577;353.4567;17.50781;1;-0.935;2.78;8;-0.9170418;2.760845;
Marco;4;6;angelegt;sitzend;3;False;1547636271835;None;0.01176471;0;1;0;347.6646;353.4484;17.48149;1;-0.935;2.78;8;-0.9182077;2.759852;
Marco;4;6;angelegt;sitzend;3;False;1547636271846;None;0.01176471;0;1;0;347.6775;353.4616;17.4628;1;-0.935;2.78;8;-0.9163404;2.757914;
Marco;4;6;angelegt;sitzend;3;False;1547636271857;None;0.01176471;0;1;0;347.7005;353.5045;17.44797;1;-0.935;2.78;8;-0.9102843;2.754375;
Marco;4;6;angelegt;sitzend;3;False;1547636271867;None;0.01176471;0;1;0;347.7231;353.5419;17.44633;1;-0.935;2.78;8;-0.904994;2.750919;
Marco;4;6;angelegt;sitzend;3;False;1547636271879;None;0.01176471;0;1;0;347.7219;353.5717;17.47733;1;-0.935;2.78;8;-0.9007863;2.751001;
Marco;4;6;angelegt;sitzend;3;False;1547636271890;None;0.01176471;0;1;0;347.7087;353.5677;17.48751;1;-0.935;2.78;8;-0.9013544;2.752949;
Marco;4;6;angelegt;sitzend;3;False;1547636271901;None;0.01176471;0;1;0;347.7021;353.541;17.48555;1;-0.935;2.78;8;-0.9051117;2.754022;
Marco;4;6;angelegt;sitzend;3;False;1547636271912;None;0.01176471;0;1;0;347.6977;353.5345;17.45661;1;-0.935;2.78;8;-0.9060308;2.754687;
Marco;4;6;angelegt;sitzend;3;False;1547636271924;None;0.01176471;0;1;0;347.6539;353.5336;17.42348;1;-0.935;2.78;8;-0.9061634;2.761129;
Marco;4;6;angelegt;sitzend;3;False;1547636271934;None;0.01176471;0;1;0;347.6295;353.5285;17.42294;1;-0.935;2.78;8;-0.90688;2.764743;
Marco;4;6;angelegt;sitzend;3;False;1547636271945;None;0.01176471;0;1;0;347.6054;353.5304;17.4656;1;-0.935;2.78;8;-0.9066185;2.768287;
Marco;4;6;angelegt;sitzend;3;False;1547636271957;None;0.01176471;0;1;0;347.5819;353.513;17.52854;1;-0.935;2.78;8;-0.9090724;2.771807;
Marco;4;6;angelegt;sitzend;3;False;1547636271968;None;0.01176471;0;1;0;347.5772;353.5213;17.56792;1;-0.935;2.78;8;-0.9079055;2.772474;
Marco;4;6;angelegt;sitzend;3;False;1547636271979;None;0.01176471;0;1;0;347.6149;353.5776;17.55045;1;-0.935;2.78;8;-0.8999446;2.766727;
Marco;4;6;angelegt;sitzend;3;False;1547636271990;None;0.01176471;0;1;0;347.6436;353.6284;17.51119;1;-0.935;2.78;8;-0.8927702;2.762319;
Marco;4;6;angelegt;sitzend;3;False;1547636272001;None;0.01176471;0;1;0;347.6397;353.6913;17.44205;1;-0.935;2.78;8;-0.8838888;2.762688;
Marco;4;6;angelegt;sitzend;3;False;1547636272013;None;0.01176471;0;1;0;347.635;353.7393;17.38418;1;-0.935;2.78;8;-0.8771068;2.763211;
Marco;4;6;angelegt;sitzend;3;False;1547636272024;None;0.01568628;0;1;0;347.5977;353.7176;17.37887;1;-0.935;2.78;8;-0.8801775;2.768777;
Marco;4;6;angelegt;sitzend;3;False;1547636272035;None;0.02352941;0;1;0;347.5779;353.7054;17.39673;1;-0.935;2.78;8;-0.8818965;2.771732;
Marco;4;6;angelegt;sitzend;3;False;1547636272046;None;0.03921569;0;1;0;347.5935;353.6934;17.42149;1;-0.935;2.78;8;-0.8835881;2.769473;
Marco;4;6;angelegt;sitzend;3;False;1547636272058;None;0.09803922;0;1;0;347.5982;353.6873;17.45716;1;-0.935;2.78;8;-0.8844494;2.7688;
Marco;4;6;angelegt;sitzend;3;False;1547636272068;Released;0.1411765;0;1;0;347.5519;353.6805;17.45775;1;-0.935;2.78;8;-0.8854145;2.775643;
Marco;4;6;angelegt;sitzend;3;False;1547636272079;TriggerPressedFirst;0.2666667;0;1;0;347.5146;353.6792;17.45764;1;-0.935;2.78;8;-0.8855937;2.781134;
Marco;4;6;angelegt;sitzend;3;False;1547636272090;TriggerPressed;0.3686275;0;1;0;347.4698;353.7036;17.40435;1;-0.935;2.78;8;-0.8821471;2.78766;
Marco;4;6;angelegt;sitzend;3;False;1547636272101;TriggerPressed;0.7764707;0;1;0;347.405;353.7348;17.32026;1;-0.935;2.78;8;-0.877736;2.797092;
Marco;4;6;angelegt;sitzend;3;False;1547636272112;TriggerPressed;0.937255;0;1;0;347.5211;353.7251;17.29782;1;-0.935;2.78;8;-0.8791108;2.780025;
Marco;4;6;angelegt;sitzend;3;False;1547636272125;ClickedFirst;1;0;1;0;347.5341;353.6181;17.20862;1;-0.935;2.78;8;-0.8942189;2.778485;
Marco;4;6;angelegt;sitzend;3;False;1547636272135;Clicked;1;0;1;0;347.6157;353.5248;17.20907;1;-0.935;2.78;8;-0.9074138;2.766796;
Marco;4;6;angelegt;sitzend;3;False;1547636272146;Clicked;1;0;1;0;347.7099;353.4312;17.26022;1;-0.935;2.78;8;-0.9206335;2.753257;
Marco;4;6;angelegt;sitzend;3;False;1547636272157;Clicked;1;0;1;0;347.7724;353.3463;17.32415;1;-0.935;2.78;8;-0.9326447;2.744365;
Marco;4;6;angelegt;sitzend;3;False;1547636272169;Clicked;1;0;1;0;347.7863;353.2885;17.36707;1;-0.935;2.78;8;-0.9408231;2.742516;
Marco;4;6;angelegt;sitzend;3;False;1547636272180;Clicked;1;0;1;0;347.7968;353.2685;17.37765;1;-0.935;2.78;8;-0.9436591;2.741048;
Marco;4;6;angelegt;sitzend;3;False;1547636272191;Clicked;1;0;1;0;347.7385;353.312;17.34962;1;-0.935;2.78;8;-0.9375048;2.749474;
Marco;4;6;angelegt;sitzend;3;False;1547636272201;Clicked;1;0;1;0;347.6728;353.3514;17.35213;1;-0.935;2.78;8;-0.9319265;2.759005;
Marco;4;6;angelegt;sitzend;3;False;1547636272212;Clicked;1;0;1;0;347.6462;353.3727;17.36839;1;-0.935;2.78;8;-0.9289093;2.76283;
Marco;4;6;angelegt;sitzend;3;False;1547636272224;Clicked;1;0;1;0;347.6325;353.3935;17.35917;1;-0.935;2.78;8;-0.925974;2.764775;
Marco;4;6;angelegt;sitzend;3;False;1547636272235;Clicked;1;0;1;0;347.6013;353.4294;17.34434;1;-0.935;2.78;8;-0.9208985;2.769241;
Marco;4;6;angelegt;sitzend;3;False;1547636272247;Clicked;1;0;1;0;347.5922;353.5128;17.31703;1;-0.935;2.78;8;-0.9091098;2.770298;
Marco;4;6;angelegt;sitzend;3;False;1547636272257;Clicked;1;0;1;0;347.5555;353.6178;17.30445;1;-0.935;2.78;8;-0.8942724;2.775333;
Marco;5;1;angelegt;stehend;3;True;1547636277099;None;0.9019608;0;1;0;359.4947;1.274057;8.940426;0;-2.8;2.78;8;0.17781;1.070531;
Marco;5;1;angelegt;stehend;3;True;1547636277110;TriggerPressedFirst;0.6745098;0;1;0;359.5091;1.287293;8.99824;0;-2.8;2.78;8;0.1796578;1.068523;
Marco;5;1;angelegt;stehend;3;True;1547636277121;TriggerPressed;0.6745098;0;1;0;359.5888;1.168013;9.081217;0;-2.8;2.78;8;0.1630061;1.057394;
Marco;5;1;angelegt;stehend;3;True;1547636277133;TriggerPressed;0.4784314;0;1;0;359.6547;1.071072;9.118226;0;-2.8;2.78;8;0.1494739;1.048193;
Marco;5;1;angelegt;stehend;3;True;1547636277143;TriggerPressed;0.345098;0;1;0;359.7415;0.838653;9.154814;0;-2.8;2.78;8;0.1170332;1.03608;
Marco;5;1;angelegt;stehend;3;True;1547636277155;TriggerPressed;0.2941177;0;1;0;359.7681;0.5850414;9.142076;0;-2.8;2.78;8;0.08163897;1.032359;
Marco;5;1;angelegt;stehend;3;True;1547636277166;Released;0.2352941;0;1;0;359.7781;0.375419;9.147887;0;-2.8;2.78;8;0.05238637;1.030969;
Marco;5;1;angelegt;stehend;3;True;1547636277177;TriggerPressedFirst;0.1411765;0;1;0;359.7453;0.1609245;9.167576;0;-2.8;2.78;8;0.02245532;1.035547;
Marco;5;1;angelegt;stehend;3;True;1547636277188;TriggerPressed;0.1019608;0;1;0;359.6591;359.926;9.212064;0;-2.8;2.78;8;-0.01032738;1.047573;
Marco;5;1;angelegt;stehend;3;True;1547636277199;None;0.06666667;0;1;0;359.6062;359.6976;9.223321;0;-2.8;2.78;8;-0.04220238;1.054952;
Marco;5;1;angelegt;stehend;3;True;1547636277210;None;0.0509804;0;1;0;359.5948;359.4639;9.218762;0;-2.8;2.78;8;-0.07481272;1.056545;
Marco;5;1;angelegt;stehend;3;True;1547636277221;None;0.04705883;0;1;0;359.6414;359.2173;9.261636;0;-2.8;2.78;8;-0.109227;1.050039;
Marco;5;1;angelegt;stehend;3;True;1547636277233;None;0.03921569;0;1;0;359.6753;358.9966;9.296948;0;-2.8;2.78;8;-0.1400273;1.045316;
Marco;5;1;angelegt;stehend;3;True;1547636277244;None;0.03921569;0;1;0;359.7408;358.7525;9.346591;0;-2.8;2.78;8;-0.1740994;1.03617;
Marco;5;1;angelegt;stehend;3;True;1547636277255;None;0.03921569;0;1;0;359.7484;358.4382;9.496916;0;-2.8;2.78;8;-0.2179808;1.035123;
Marco;5;1;angelegt;stehend;3;True;1547636277266;None;0.03137255;0;1;0;359.6959;358.0107;9.692114;0;-2.8;2.78;8;-0.277705;1.042465;
Marco;5;1;angelegt;stehend;3;True;1547636277277;None;0.02745098;0;1;0;359.4289;357.1432;9.947992;0;-2.8;2.78;8;-0.3989666;1.0798;
Marco;5;1;angelegt;stehend;3;True;1547636277288;None;0.02745098;0;1;0;358.899;355.9351;10.21405;0;-2.8;2.78;8;-0.5681628;1.154038;
Marco;5;1;angelegt;stehend;3;True;1547636277299;None;0.02745098;0;1;0;358.2812;354.6165;10.63931;0;-2.8;2.78;8;-0.7534189;1.240982;
Marco;5;1;angelegt;stehend;3;True;1547636277310;None;0.02745098;0;1;0;357.7056;353.3308;11.10973;0;-2.8;2.78;8;-0.9348354;1.322516;
Marco;5;1;angelegt;stehend;3;True;1547636277322;None;0.02352941;0;1;0;356.7818;351.8216;11.77649;0;-2.8;2.78;8;-1.149019;1.454157;
Marco;5;1;angelegt;stehend;3;True;1547636277333;None;0.02352941;0;1;0;355.917;350.55;12.44325;0;-2.8;2.78;8;-1.330725;1.578554;
Marco;5;1;angelegt;stehend;3;True;1547636277344;None;0.01960784;0;1;0;354.7666;349.2177;13.10231;0;-2.8;2.78;8;-1.522564;1.745461;
Marco;5;1;angelegt;stehend;3;True;1547636277355;None;0.01960784;0;1;0;353.6614;347.9485;13.66031;0;-2.8;2.78;8;-1.706906;1.908124;
Marco;5;1;angelegt;stehend;3;True;1547636277366;None;0.02352941;0;1;0;352.4932;346.7437;14.39995;0;-2.8;2.78;8;-1.883495;2.082367;
Marco;5;1;angelegt;stehend;3;True;1547636277378;None;0.02352941;0;1;0;351.434;345.5805;15.37116;0;-2.8;2.78;8;-2.055673;2.243448;
Marco;5;1;angelegt;stehend;3;True;1547636277388;None;0.02352941;0;1;0;350.592;344.642;15.89705;0;-2.8;2.78;8;-2.195883;2.373762;
Marco;5;1;angelegt;stehend;3;True;1547636277400;None;0.02352941;0;1;0;350.058;343.8317;16.35598;0;-2.8;2.78;8;-2.317973;2.459109;
Marco;5;1;angelegt;stehend;3;True;1547636277410;None;0.02352941;0;1;0;349.4929;342.9047;16.76591;0;-2.8;2.78;8;-2.458867;2.551353;
Marco;5;1;angelegt;stehend;3;True;1547636277420;None;0.02352941;0;1;0;349.2408;342.0832;16.97015;0;-2.8;2.78;8;-2.584898;2.59666;
Marco;5;1;angelegt;stehend;3;True;1547636277432;None;0.02352941;0;1;0;349.1253;341.2734;17.1351;0;-2.8;2.78;8;-2.710298;2.621794;
Marco;5;1;angelegt;stehend;3;True;1547636277443;None;0.02352941;0;1;0;349.0974;340.6628;17.37873;0;-2.8;2.78;8;-2.805636;2.632041;
Marco;5;1;angelegt;stehend;3;True;1547636277454;None;0.02352941;0;1;0;348.9302;340.1136;17.72598;0;-2.8;2.78;8;-2.891998;2.663369;
Marco;5;1;angelegt;stehend;3;True;1547636277466;None;0.02352941;0;1;0;348.7787;339.9552;18.07529;0;-2.8;2.78;8;-2.917025;2.68841;
Marco;5;1;angelegt;stehend;3;True;1547636277477;None;0.02352941;0;1;0;348.4833;340.1832;18.17196;0;-2.8;2.78;8;-2.881029;2.731571;
Marco;5;1;angelegt;stehend;3;True;1547636277488;None;0.02352941;0;1;0;348.2383;340.1688;18.08476;0;-2.8;2.78;8;-2.883296;2.76961;
Marco;5;1;angelegt;stehend;3;True;1547636277499;None;0.02352941;0;1;0;348.1034;340.2987;17.80318;0;-2.8;2.78;8;-2.862831;2.789039;
Marco;5;1;angelegt;stehend;3;True;1547636277511;None;0.02352941;0;1;0;348.0179;340.3485;17.66678;0;-2.8;2.78;8;-2.854996;2.801726;
Marco;5;1;angelegt;stehend;3;True;1547636277521;None;0.02352941;0;1;0;348.0271;340.563;17.21279;0;-2.8;2.78;8;-2.821294;2.79791;
Marco;5;1;angelegt;stehend;3;True;1547636277532;None;0.02352941;0;1;0;348.038;340.6815;16.93719;0;-2.8;2.78;8;-2.802702;2.794919;
Marco;5;1;angelegt;stehend;3;True;1547636277544;None;0.02352941;0;1;0;348.1852;340.833;16.83281;0;-2.8;2.78;8;-2.778988;2.77054;
Marco;5;1;angelegt;stehend;3;True;1547636277555;None;0.02352941;0;1;0;348.235;340.9934;16.96902;0;-2.8;2.78;8;-2.753928;2.761157;
Marco;5;1;angelegt;stehend;3;True;1547636277566;None;0.02352941;0;1;0;348.1663;341.125;17.12564;0;-2.8;2.78;8;-2.733405;2.770348;
Marco;5;1;angelegt;stehend;3;True;1547636277577;None;0.02352941;0;1;0;348.0426;341.2252;17.14219;0;-2.8;2.78;8;-2.717797;2.788336;
Marco;5;1;angelegt;stehend;3;True;1547636277589;None;0.02352941;0;1;0;347.7856;341.2967;17.16105;0;-2.8;2.78;8;-2.706677;2.827175;
Marco;5;1;angelegt;stehend;3;True;1547636277600;None;0.02352941;0;1;0;347.5684;341.3622;17.12971;0;-2.8;2.78;8;-2.696486;2.859974;
Marco;5;1;angelegt;stehend;3;True;1547636277610;None;0.02352941;0;1;0;347.4144;341.4571;17.04363;0;-2.8;2.78;8;-2.681746;2.882719;
Marco;5;1;angelegt;stehend;3;True;1547636277622;None;0.02745098;0;1;0;347.3951;341.6083;17.13486;0;-2.8;2.78;8;-2.658293;2.884055;
Marco;5;1;angelegt;stehend;3;True;1547636277632;None;0.02745098;0;1;0;347.4987;341.7855;17.19122;0;-2.8;2.78;8;-2.630869;2.86614;
Marco;5;1;angelegt;stehend;3;True;1547636277644;None;0.03137255;0;1;0;347.5824;341.9377;17.09059;0;-2.8;2.78;8;-2.607351;2.851634;
Marco;5;1;angelegt;stehend;3;True;1547636277655;None;0.02745098;0;1;0;347.5445;342.0349;17.00664;0;-2.8;2.78;8;-2.592345;2.856442;
Marco;5;1;angelegt;stehend;3;True;1547636277666;None;0.02745098;0;1;0;347.4155;342.1217;16.93053;0;-2.8;2.78;8;-2.578969;2.875379;
Marco;5;1;angelegt;stehend;3;True;1547636277677;None;0.02745098;0;1;0;347.2471;342.1812;16.80201;0;-2.8;2.78;8;-2.569812;2.900687;
Marco;5;1;angelegt;stehend;3;True;1547636277688;None;0.03137255;0;1;0;347.1956;342.2325;16.8304;0;-2.8;2.78;8;-2.561903;2.90808;
Marco;5;1;angelegt;stehend;3;True;1547636277700;None;0.03529412;0;1;0;347.218;342.2523;16.92049;0;-2.8;2.78;8;-2.558867;2.904421;
Marco;5;1;angelegt;stehend;3;True;1547636277711;None;0.03529412;0;1;0;347.3065;342.1751;17.02979;0;-2.8;2.78;8;-2.570742;2.891593;
Marco;5;1;angelegt;stehend;3;True;1547636277721;None;0.03529412;0;1;0;347.3801;342.0187;17.02329;0;-2.8;2.78;8;-2.594854;2.881929;
Marco;5;1;angelegt;stehend;3;True;1547636277733;None;0.03529412;0;1;0;347.4159;341.8416;16.97639;0;-2.8;2.78;8;-2.622189;2.878302;
Marco;5;1;angelegt;stehend;3;True;1547636277744;None;0.03921569;0;1;0;347.4802;341.6924;16.91414;0;-2.8;2.78;8;-2.645264;2.870002;
Marco;5;1;angelegt;stehend;3;True;1547636277755;None;0.03921569;0;1;0;347.5616;341.5838;16.88029;0;-2.8;2.78;8;-2.662098;2.858626;
Marco;5;1;angelegt;stehend;3;True;1547636277766;None;0.03921569;0;1;0;347.6968;341.4848;16.77295;0;-2.8;2.78;8;-2.677442;2.838835;
Marco;5;1;angelegt;stehend;3;True;1547636277776;None;0.03921569;0;1;0;347.8015;341.4093;16.74866;0;-2.8;2.78;8;-2.689175;2.823519;
Marco;5;1;angelegt;stehend;3;True;1547636277788;None;0.03921569;0;1;0;347.8145;341.3677;16.75126;0;-2.8;2.78;8;-2.695635;2.821957;
Marco;5;1;angelegt;stehend;3;True;1547636277799;None;0.04313726;0;1;0;347.6869;341.3354;16.68665;0;-2.8;2.78;8;-2.700649;2.841975;
Marco;5;1;angelegt;stehend;3;True;1547636277810;None;0.0509804;0;1;0;347.6196;341.2626;16.65742;0;-2.8;2.78;8;-2.711981;2.853161;
Marco;5;1;angelegt;stehend;3;True;1547636277821;None;0.05490196;0;1;0;347.5585;341.1215;16.7384;0;-2.8;2.78;8;-2.733944;2.864169;
Marco;5;1;angelegt;stehend;3;True;1547636277833;TriggerPressedFirst;0.1019608;0;1;0;347.5867;340.9509;16.69667;0;-2.8;2.78;8;-2.760563;2.861711;
Marco;5;1;angelegt;stehend;3;True;1547636277845;TriggerPressed;0.1333333;0;1;0;347.6808;340.7968;16.67194;0;-2.8;2.78;8;-2.784657;2.848872;
Marco;5;1;angelegt;stehend;3;True;1547636277855;Released;0.172549;0;1;0;347.7905;340.7141;16.68347;0;-2.8;2.78;8;-2.797611;2.832828;
Marco;5;1;angelegt;stehend;3;True;1547636277866;TriggerPressedFirst;0.172549;0;1;0;347.9371;340.6747;16.60917;0;-2.8;2.78;8;-2.803775;2.810587;
Marco;5;1;angelegt;stehend;3;True;1547636277877;TriggerPressed;0.3098039;0;1;0;348.0189;340.6181;16.54555;0;-2.8;2.78;8;-2.812644;2.798567;
Marco;5;1;angelegt;stehend;3;True;1547636277888;TriggerPressed;0.3411765;0;1;0;348.044;340.5391;16.40807;0;-2.8;2.78;8;-2.825039;2.795557;
Marco;5;1;angelegt;stehend;3;True;1547636277899;TriggerPressed;0.4156863;0;1;0;348.1009;340.4493;16.32149;0;-2.8;2.78;8;-2.839136;2.787755;
Marco;5;1;angelegt;stehend;3;True;1547636277911;TriggerPressed;0.4431373;0;1;0;348.2254;340.3399;16.26015;0;-2.8;2.78;8;-2.856338;2.769702;
Marco;5;1;angelegt;stehend;3;True;1547636277922;TriggerPressed;0.4431373;0;1;0;348.4489;340.2592;16.23358;0;-2.8;2.78;8;-2.869053;2.736056;
Marco;5;1;angelegt;stehend;3;True;1547636277932;TriggerPressed;0.5058824;0;1;0;348.5918;340.1955;16.25025;0;-2.8;2.78;8;-2.879088;2.714678;
Marco;5;1;angelegt;stehend;3;True;1547636277944;TriggerPressed;0.5568628;0;1;0;348.5416;340.1482;16.27355;0;-2.8;2.78;8;-2.886543;2.722951;
Marco;5;1;angelegt;stehend;3;True;1547636277954;TriggerPressed;0.5843138;0;1;0;348.3276;340.1526;16.31525;0;-2.8;2.78;8;-2.885856;2.755968;
Marco;5;1;angelegt;stehend;3;True;1547636277966;TriggerPressed;0.6352941;0;1;0;348.1838;340.1841;16.28484;0;-2.8;2.78;8;-2.880885;2.777877;
Marco;5;1;angelegt;stehend;3;True;1547636277977;TriggerPressed;0.7764707;0;1;0;348.1416;340.2398;16.27812;0;-2.8;2.78;8;-2.8721;2.783784;
Marco;5;1;angelegt;stehend;3;True;1547636277988;TriggerPressed;0.8705883;0;1;0;348.0631;340.3597;16.01749;0;-2.8;2.78;8;-2.853229;2.794599;
Marco;5;1;angelegt;stehend;3;True;1547636277999;TriggerPressed;0.9137256;0;1;0;348.0133;340.5859;16.0287;0;-2.8;2.78;8;-2.817698;2.799788;
Marco;5;1;angelegt;stehend;3;True;1547636278009;TriggerPressed;0.937255;0;1;0;347.9105;340.7335;16.17157;0;-2.8;2.78;8;-2.794558;2.814041;
Marco;5;1;angelegt;stehend;3;True;1547636278020;ClickedFirst;1;0;1;0;347.7809;340.8909;16.34953;0;-2.8;2.78;8;-2.769936;2.832343;
Marco;5;1;angelegt;stehend;3;True;1547636278032;Clicked;1;0;1;0;347.7202;341.0735;16.32267;0;-2.8;2.78;8;-2.741427;2.839704;
Marco;5;1;angelegt;stehend;3;True;1547636278043;Clicked;1;0;1;0;347.7579;341.2719;16.34599;0;-2.8;2.78;8;-2.71053;2.831709;
Marco;5;1;angelegt;stehend;3;True;1547636278054;Clicked;1;0;1;0;347.8288;341.4905;16.28818;0;-2.8;2.78;8;-2.676567;2.818445;
Marco;5;1;angelegt;stehend;3;True;1547636278066;Clicked;1;0;1;0;347.829;341.6854;16.18723;0;-2.8;2.78;8;-2.646359;2.816349;
Marco;5;1;angelegt;stehend;3;True;1547636278077;Clicked;1;0;1;0;347.8105;341.8578;16.13958;0;-2.8;2.78;8;-2.619682;2.817396;
Marco;5;1;angelegt;stehend;3;True;1547636278088;Clicked;1;0;1;0;347.8572;341.9788;16.11411;0;-2.8;2.78;8;-2.601004;2.808974;
Marco;5;1;angelegt;stehend;3;True;1547636278099;Clicked;1;0;1;0;347.9157;342.0122;16.0602;0;-2.8;2.78;8;-2.59585;2.799655;
Marco;5;1;angelegt;stehend;3;True;1547636278110;Clicked;1;0;1;0;348.0145;342.0352;15.99178;0;-2.8;2.78;8;-2.592302;2.784264;
Marco;5;1;angelegt;stehend;3;True;1547636278121;Clicked;1;0;1;0;348.1258;342.0399;15.93875;0;-2.8;2.78;8;-2.591582;2.767163;
Marco;5;1;angelegt;stehend;3;True;1547636278132;Clicked;1;0;1;0;348.2329;342.0226;15.86102;0;-2.8;2.78;8;-2.594256;2.750935;
Marco;5;1;angelegt;stehend;3;True;1547636278143;Clicked;1;0;1;0;348.4137;341.9452;15.83591;0;-2.8;2.78;8;-2.606187;2.724034;
